2019-01-22 11:16:07,857 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:16:11,960 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:16:17,861 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:16:21,963 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:16:27,863 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:16:31,965 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:16:37,866 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:16:41,968 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:16:47,868 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:16:51,985 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:16:57,871 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:01,987 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:07,874 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:11,991 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:17,896 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:22,065 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:27,907 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:32,165 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:37,951 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:42,186 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:47,974 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:52,188 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:17:57,993 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:18:02,190 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:18:07,997 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:18:12,193 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:18:18,000 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:18:22,196 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:18:28,003 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:18:32,198 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:18:38,005 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:18:42,200 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:18:48,007 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
